Easting,Northing,Name,T/A,Grant Number,Driller,Date Drilled,Abstraction Volume per day,District,Borehole Depth,Static Water Level,Yield l/s,Status,Functionality,Permanent Casing Diameter,Type of Pump Installed,Water Point Use,Licenced,Well Development Duration,Pump Capacity,Pump Installed Depth,Main Water Strike Depth (MBGL),DWL,Turbidity,Temp,Conductivity,pH,Alkalinity,Hardness,Calcium,Magnesium,Sodium,Potassium,Carbonate,Bicarbonate,Sulphate,Nitrate,Ammonium,Iron,Manganese,Flouride,Dissolved_Solids,Chlorine,Suspended_Solids,Facaeal,E. Coli
607950,8492543,James 3,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607977,8888365,Dip tank Sakasaka,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608036,8484234,Chimangamsasa,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608040,8491239,Matchaya,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608065,8887416,Mwalughali,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608153,8494393,Dzungu water pont,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608200,8883411,Mandevu,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608251,8887042,Lupembe Health Centre,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608389,8885533,Mwenelupembe 2,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608413,8490880,Bimphi,Msakambewa,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608445,8496449,Vinyanda,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608462,8885064,Mwenelupembe 1,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608608,8484287,Chimangamsasa  2,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608638,8887734,Pansingi kishombe,Mhuju,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608641,8801937,Kapemberwa,Kyungu,,Sawa Group,9/4/2016,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608682,8888262,VGH kayuni lupembe,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608723,8885237,African Church,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608723,8887178,Lupembe CCAP church,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608729,8485851,Kalinda  2,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608751,8882957,Major,SC Mkukula,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608770,8480945,Chilowe,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608772,8486134,Jojo,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608784,8485434,Mtenje primary school,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608809,8884003,Kalireghe borelole,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608885,8886848,Kayuni  4,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608886,8488016,Mponda primary,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608930,8887310,Lupembe Primary school,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608963,8499056,Chiwindo School,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608965,8486075,Jojo  2,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609046,8885371,Mwenelupembe 3,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609059,8485920,Jojo  3,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609147,8884534,Chiwondo School,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609186,8495976,Tsindwi,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609220,8878443,Kekan,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609251,8488097,Sanamila village,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609266,8884396,Chiwondo School,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609361,8498653,Chimeto Borehoe,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609383,8885300,Mwenelupembe  4,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609500,8497053,Mchoka,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609645,8489356,Chatambalala,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,domestic,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609802,8483106,Chiponda village,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609808,8885386,Mwenelupembe  5,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609859,8487457,Kasitu,Msakambewa,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609925,8497226,Kavalo,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609946,8880447,Balabala,Zilakoma,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609997,8651800,Chitete,Msakambewa,,Foundation for Irrigation and Sustainable Development,8/30/2023,,NkhataBay,60,11.4,0.00001,,,,Handpump,domestic,N/A,4,,Handpump,32,,,,,,,,,,,,,,,,,,,,,,,,
610021,8496299,Chibwana primary school,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610051,8876771,Tumphojo,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610204,8496244,Jonasi,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610291,8877658,Mphezi,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610331,8489627,Chatambalala,Zilakoma,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610369,8649840,Chatata,Chiwere,,Foundation for Irrigation and Sustainable Development,8/29/2023,,NkhataBay,55,6.82,0.00001,,,,Handpump,domestic,N/A,4,,Handpump,27,,,,,,,,,,,,,,,,,,,,,,,,
610442,8485376,Mbonyela,Msakambewa,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610459,8496933,Chibwana,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610523,8495258,Nyang'amile,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610581,8879420,Nthambo U/5 Clinic,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610799,8880609,Fwase,Zilakoma,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610836,8651975,Bantoko,Msakambewa,,Foundation for Irrigation and Sustainable Development,9/26/2023,,NkhataBay,60,8.74,0.00001,,,,Handpump,,N/A,4,,Handpump,25,,,,,,,,,,,,,,,,,,,,,,,,
610859,8501998,Chimbaza,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610865,8879850,Nthambo School,SC Mkukula,,,,,Karonga,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610871,8480403,Yapola,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610902,8484328,Mdowola,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610943,8879573,Mwandovi,Mhuju,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610948,8806424,Mgampha,Kyungu,,Sawa Group,9/7/2016,,Rumphi,0.00001,0.00001,0.00001,,,,,domestic,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610979,8878187,Ndembwera Stage,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610983,8873559,Ngoloma,SC Mwirang'ombe,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611071,8863648,Banda,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611078,8496019,Fupa  1,Msakambewa,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611108,8496030,Fupa borehore 2,Zilakoma,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611119,8653591,India,Kyungu,,Foundation for Irrigation and Sustainable Development,9/1/2023,,NkhataBay,55,14.45,0.00001,,,,Handpump,,N/A,4,,Handpump,43,,,,,,,,,,,,,,,,,,,,,,,,
611217,8874012,Symon Msiska,Mhuju,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611547,8804035,Mphungapunga,Kyungu,,Sawa Group,9/6/2016,,Rumphi,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611670,8880000,Kambitoto,SC Mkukula,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611681,8482708,St Mathias primary school,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611716,8877236,Chanthulwa,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611775,8501222,Chikho,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611797,8482792,Chezi 4,SC Mkukula,,,,,Dowa,0.00001,0.00001,0.00001,,,,,domestic,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611828,8482454,Chezi 2,Ntchenachena,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611850,8809486,M'dala,Kyungu,,Sawa Group,11/13/2016,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611855,8874356,Salipa,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611973,8878497,Ndembwera School  - 756,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611999,8873424,Nkhoka,Zilakoma,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612034,8656296,Ngwata,Kyungu,,Foundation for Irrigation and Sustainable Development,9/3/2023,,NkhataBay,45,7,0.00001,,,,Handpump,,N/A,4,,Handpump,18,,,,,,,,,,,,,,,,,,,,,,,,
612055,8875107,Mphanya fp school borehle,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612071,8482572,Chezi 1,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612090,8875300,James Mwakihana,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612100,8482503,Chezi 1  2,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612211,8874901,Mwenekaundi,,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612280,8876805,Mlare Admarc,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,8.77,,1063,6.77,421,388,76,48.3,43,13.5,0,514,3.26,0.07,,0.063,0.036,0.89,638,43.6,5,44,
612384,8876481,Libwe Thale,Mhuju,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612414,8803702,Nthalambizi,Chikwina,,Sawa Group,9/5/2016,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612416,8751653,Biya,Msakambewa,,Sawa Group,8/30/2016,,Mzimba,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612431,8496467,Chimuka,SC Mkukula,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612471,8482325,Sakuwa villaga,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612521,8483863,Mayani,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612532,8874348,Welusi Mwambero Residence,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612549,8500476,Kalumanthaka,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612615,8482787,Divence opharn center,,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612632,8793831,Mzokoto sch,Chiwere,,Borehole Construction Fund,,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612673,8484599,Mwaswana village,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612678,8878044,Mwakabanga,SC Mwirang'ombe,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612732,8862489,Chigoma,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612805,8498201,Kachinga,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612816,8876238,Mpopi Bonda,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612837,8874891,Mlare secondary school,SC Mwirang'ombe,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612846,8861976,Mwakashunguti,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612861,8875916,Kasengerekete,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612931,8874821,Mtambo Mwenelupembe,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612944,8484208,Mayani  3,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612951,8486856,Mwaswana,SC Mwirang'ombe,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612997,8862253,Sabi,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613021,8499165,Malipa Borehore,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613057,8873493,Fredrick Sichali,SC Mkukula,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613097,8482716,Ndoliro village,SC Mwirang'ombe,,,,,Dowa,0.00001,0.00001,0.00001,,,,,domestic,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613214,8861994,Mwakashunguti,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613320,8500027,Matekenya,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613323,8484985,Lovimbi  1,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613379,8875211,Pyana Mwambero,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613452,8499603,Kambulu school borehore,Zilakoma,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613525,8660651,Kasikizi,Kyungu,,Foundation for Irrigation and Sustainable Development,9/28/2023,,NkhataBay,47,4.1,0.00001,,,,Handpump,,N/A,4,,Handpump,20,,,,,,,,,,,,,,,,,,,,,,,,
613526,8872655,William Mghandira,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613587,8489091,Nyanda,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613640,8484496,Lovimbi  2,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,domestic,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613645,8876634,Gracias Kabambala,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613672,8874840,Brackmore Ngwira,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613751,8873437,Kalipa Sichali,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613807,8489490,Kaledza,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613832,8484466,Lovimbi  3,Mkukula,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613892,8476412,M'bindo,Kyungu,,Foundation for Irrigation and Sustainable Development,11/5/2023,,Dowa,55,19.84,0.00001,,,,Submerrsible,,N/A,4,,Submerrsible,49,,,,,,,,,,,,,,,,,,,,,,,,
613900,8875686,Greenwood Mwambero,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613958,8482700,Chidothi,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,160,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613993,8482642,Chidothi village  2,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613996,8873868,Soka Mwenegamba,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614012,8875229,Jenda Kasira,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614049,8876847,Chiwogolo Mweso,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614115,8483307,Kanyenje primary school,SC Mkukula,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614150,8480118,Pheleni village,,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614199,8814071,Lura health centre,,,Borehole Construction Fund,,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614202,8814069,Lura Health Center,SC Mwirang'ombe,,,,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,199,,214,6.72,84,85,17.5,9.8,15.3,2.79,0,103,2.67,0.005,,0.774,0.26,0.22,128,17.4,122,60,
614228,8861488,Chiwombwe,SC Mwirang'ombe,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614233,8861042,Msopa Bolehole,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614302,8875233,Mlare fp school,Msakambewa,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614446,8499202,Kanthunyumba,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614477,8875466,Cosam Mwambero,SC Mwirang'ombe,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614487,8860693,Mpeteuka,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614504,8876304,Wizilachi Sichali,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,domestic,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614574,8485147,Kamwendo,Kyungu,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614724,8874168,Keenwell Mwafulirwa borebole,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614810,8873147,Gidion Mwafulirwa,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614811,8491716,Lungani,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614916,8484021,Chiwala,Zilakoma,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614920,8664941,Chigwira,SC Mwirang'ombe,,Foundation for Irrigation and Sustainable Development,9/8/2023,,NkhataBay,50,5.6,0.00001,,,,Handpump,,N/A,4,,Handpump,40,,,,,,,,,,,,,,,,,,,,,,,,
615071,8859632,Doroba,Kyungu,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615136,8875976,Simukonda,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,113,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615153,8485826,Lodzeni,SC Mwirang'ombe,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615156,8860976,Mkango,SC Mwirang'ombe,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615224,8860528,Mwachesese,Chiwere,,,,,Karonga,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615234,8479739,Chingondo primary school,Chiwere,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615256,8491811,Nalunga primary,Ntchenachena,,,,,Dowa,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615284,8807879,Kasonkhwe,Chiwere,,Sawa Group,9/20/2016,,Rumphi,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
